instance,source,n_vars,n_cons,solver,obj_nominal,solve_time,converged,S,feasibility_rate,infeasibility_rate,mean_obj,std_obj,mean_violation,max_violation,n_test
cap43,OR-Library,816,866,FuzzyPD-LP,1829318.9828828527,407.47801059999983,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1829304.9282589694,21663.22661153186,0.0,0.0,400
cap43,OR-Library,816,866,TSAR-BS-only,1829318.9828828527,9.799741000000722,True,BS-only(γ=5.0),1.0,0.0,1829304.9282589694,21663.22661153186,0.0,0.0,400
cap43,OR-Library,816,866,TSAR-Adv-only,0.0,222.29630480000014,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap43,OR-Library,816,866,TSAR-No-calib,1308808.016509153,1.3024490000007063,True,No-calibration(fixed γ=2.0),0.9425,0.057499999999999996,1308667.623257742,15837.77123971749,0.0005828825882801507,0.03365181064635525,400
cap44,OR-Library,816,866,Nominal-LP,1097780.625,0.03264529999978549,True,deterministic (mean only),0.0,1.0,1098160.5311303518,10741.168582271877,1395.1814159395958,7526.596640839827,400
cap44,OR-Library,816,866,HiGHS-SAA,1306789.8958663798,78.86015399999997,True,100,0.34,0.6599999999999999,1305872.097031526,12923.38684945745,20.325969741451935,1693.7233938896472,400
cap44,OR-Library,816,866,OR-Tools GLOP-SAA,nan,185.72632519999934,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap44,OR-Library,816,866,OR-Tools PDLP-SAA,nan,200.11901319999924,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap44,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1742938.334862816,0.6904412000003504,True,parametric robust (γ=3.0),1.0,0.0,1537431.1757480288,18101.243315126452,0.0,0.0,400
cap44,OR-Library,816,866,CVaR-LP(α=0.95),1306567.904096618,99.26120699999956,True,100,0.33,0.6699999999999999,1306897.087790779,11824.088061589626,20.045829584937273,1756.0994057251705,400
cap44,OR-Library,816,866,FuzzyPD-LP,1937461.7830189865,420.86326610000106,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1937055.4580659121,22698.74888905294,0.0,0.0,400
cap44,OR-Library,816,866,TSAR-BS-only,1937461.7830189865,10.423141800001758,True,BS-only(γ=5.0),1.0,0.0,1937055.4580659121,22698.74888905294,0.0,0.0,400
cap44,OR-Library,816,866,TSAR-Adv-only,0.0,222.92377970000052,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap44,OR-Library,816,866,TSAR-No-calib,1384343.2745321922,1.294957100000829,True,No-calibration(fixed γ=2.0),0.9525,0.04749999999999999,1384778.3393261868,13155.90299451536,0.0005838110493276488,0.035627456107459654,400
cap46,OR-Library,816,866,Nominal-LP,1044928.6875,0.023071199999321834,True,deterministic (mean only),0.0,1.0,1045207.0487365702,12400.552733445928,805.5368521458275,3326.9365886198952,400
cap46,OR-Library,816,866,HiGHS-SAA,1234965.4576840585,86.21821749999981,True,100,0.2825,0.7175,1235025.0200923365,12371.371572552138,19.441660367286588,1054.6051977666552,400
cap46,OR-Library,816,866,OR-Tools GLOP-SAA,1234965.4590027067,124.05321139999978,True,100,0.2825,0.7175,1235025.0213309748,12371.371330777472,19.44166045841837,1054.6051987355872,400
cap46,OR-Library,816,866,OR-Tools PDLP-SAA,nan,202.59783590000006,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap46,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1610995.7305157685,0.7771260999998049,True,parametric robust (γ=3.0),1.0,0.0,1437615.2617392866,15140.26547339179,0.0,0.0,400
cap46,OR-Library,816,866,CVaR-LP(α=0.95),1235421.3389721562,141.14505200000167,True,100,0.2575,0.7424999999999999,1235680.6372059258,12045.421001201115,19.903850275450484,1059.7699294471931,400
cap46,OR-Library,816,866,FuzzyPD-LP,1784876.6494356277,685.2297899999994,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1785272.4386522768,18491.38877866073,0.0,0.0,400
cap46,OR-Library,816,866,TSAR-BS-only,1784876.6494356277,11.966743299999507,True,BS-only(γ=5.0),1.0,0.0,1785272.4386522768,18491.38877866073,0.0,0.0,400
cap46,OR-Library,816,866,TSAR-Adv-only,0.0,198.24908289999985,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap46,OR-Library,816,866,TSAR-No-calib,1291865.9714966135,1.4872043000013946,True,No-calibration(fixed γ=2.0),0.9475,0.05249999999999999,1292022.7869461605,13737.422112285221,0.0006038320009013659,0.03562759069967503,400
cap47,OR-Library,816,866,Nominal-LP,1034976.9750000001,0.04923840000083146,True,deterministic (mean only),0.0,1.0,1035232.5756019854,11491.527606345055,0.20296487120800083,0.34170711096417494,400
cap47,OR-Library,816,866,HiGHS-SAA,1227108.7361168265,125.89308150000033,True,100,0.3075,0.6925,1227335.959968836,11632.563694747714,0.011763872745723937,0.08087454036979391,400
cap47,OR-Library,816,866,OR-Tools GLOP-SAA,1227108.7371885278,124.08277139999882,True,100,0.3075,0.6925,1227335.9609546484,11632.563375533815,0.01176387696760952,0.08087453550683588,400
cap47,OR-Library,816,866,OR-Tools PDLP-SAA,nan,202.68233109999892,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap47,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1596405.7568116314,0.6066602999999304,True,parametric robust (γ=3.0),1.0,0.0,1425719.093581984,14878.949871174353,0.0,0.0,400
cap47,OR-Library,816,866,CVaR-LP(α=0.95),1227470.8715593803,94.42673470000045,True,100,0.285,0.7150000000000001,1227722.4574794755,11549.953746434563,0.011725582886278228,0.07993936533585866,400
cap47,OR-Library,816,866,FuzzyPD-LP,1762158.7107093127,382.1659131999986,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1762286.7772116691,17852.338070507853,0.0,0.0,400
cap47,OR-Library,816,866,TSAR-BS-only,1762158.7107093127,11.64512630000172,True,BS-only(γ=5.0),1.0,0.0,1762286.7772116691,17852.338070507853,0.0,0.0,400
cap47,OR-Library,816,866,TSAR-Adv-only,0.0,221.41649210000105,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap47,OR-Library,816,866,TSAR-No-calib,1280449.4652313162,1.522686899999826,True,No-calibration(fixed γ=2.0),0.9425,0.057499999999999996,1280609.0349934378,13461.17909434625,0.0006482728947010443,0.03562760396090314,400
cap51,OR-Library,816,866,Nominal-LP,1020976.3125,0.02117759999964619,True,deterministic (mean only),0.0,1.0,1021265.4458105387,12564.114133870422,941.575646153425,3566.4481550508954,400
cap51,OR-Library,816,866,HiGHS-SAA,1208466.3097161835,72.46966799999791,True,100,0.1925,0.8075,1208535.057140036,12363.137154666641,17.34532289697544,900.5498650704966,400
cap51,OR-Library,816,866,OR-Tools GLOP-SAA,nan,117.40459009999904,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap51,OR-Library,816,866,OR-Tools PDLP-SAA,nan,201.89190229999804,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap51,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1586801.3258667756,0.6738490999996429,True,parametric robust (γ=3.0),1.0,0.0,1411633.5242787395,14881.373877967582,0.0,0.0,400
cap51,OR-Library,816,866,CVaR-LP(α=0.95),1209297.489753202,81.91217589999724,True,100,0.1775,0.8225,1209728.0132266115,12311.69755684393,18.950336316272953,917.9722325012469,400
cap51,OR-Library,816,866,FuzzyPD-LP,1767928.9940185533,382.65229239999826,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1768233.0258841289,17742.381964086646,0.0,0.0,400
cap51,OR-Library,816,866,TSAR-BS-only,1767928.9940185533,9.587961799999903,True,BS-only(γ=5.0),1.0,0.0,1768233.0258841289,17742.381964086646,0.0,0.0,400
cap51,OR-Library,816,866,TSAR-Adv-only,0.0,190.48500259999855,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap51,OR-Library,816,866,TSAR-No-calib,1268465.0148334722,1.2292073000025994,True,No-calibration(fixed γ=2.0),0.945,0.05500000000000005,1268764.4589627853,13568.088556045277,0.0005215390577794348,0.03365190478226299,400
cap55,OR-Library,816,866,Nominal-LP,1020976.3125,0.01970879999862518,True,deterministic (mean only),0.0,1.0,1021265.4458105387,12564.114133870422,941.575646153425,3566.4481550508954,400
cap55,OR-Library,816,866,HiGHS-SAA,1208466.3097161835,73.42694230000052,True,100,0.1925,0.8075,1208535.057140036,12363.137154666641,17.34532289697544,900.5498650704966,400
cap55,OR-Library,816,866,OR-Tools GLOP-SAA,nan,118.12770210000235,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap55,OR-Library,816,866,OR-Tools PDLP-SAA,nan,202.895822100003,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap55,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1586801.3258667756,0.6976868000019749,True,parametric robust (γ=3.0),1.0,0.0,1411633.5242787395,14881.373877967582,0.0,0.0,400
cap55,OR-Library,816,866,CVaR-LP(α=0.95),nan,170.72276440000132,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap55,OR-Library,816,866,FuzzyPD-LP,1767928.9940185533,543.1900295999985,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1768233.0258841289,17742.381964086646,0.0,0.0,400
cap55,OR-Library,816,866,TSAR-BS-only,1767928.9940185533,9.461481599999388,True,BS-only(γ=5.0),1.0,0.0,1768233.0258841289,17742.381964086646,0.0,0.0,400
cap55,OR-Library,816,866,TSAR-Adv-only,0.0,189.0058050000007,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap55,OR-Library,816,866,TSAR-No-calib,1268465.0148334722,1.28327039999931,True,No-calibration(fixed γ=2.0),0.945,0.05500000000000005,1268764.4589627853,13568.088556045277,0.0005215390577794348,0.03365190478226299,400
cap56,OR-Library,816,866,Nominal-LP,1020976.3125,0.053682199999457225,True,deterministic (mean only),0.0,1.0,1021265.4458105387,12564.114133870422,941.575646153425,3566.4481550508954,400
cap56,OR-Library,816,866,HiGHS-SAA,1208466.3097161835,144.4564621999998,True,100,0.1925,0.8075,1208535.057140036,12363.137154666641,17.34532289697544,900.5498650704966,400
cap56,OR-Library,816,866,OR-Tools GLOP-SAA,nan,116.44094190000033,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap56,OR-Library,816,866,OR-Tools PDLP-SAA,nan,200.7883077999977,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap56,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1586801.3258667756,0.7018277999995917,True,parametric robust (γ=3.0),1.0,0.0,1411633.5242787395,14881.373877967582,0.0,0.0,400
cap56,OR-Library,816,866,CVaR-LP(α=0.95),1209297.489753202,82.81080719999954,True,100,0.1775,0.8225,1209728.0132266115,12311.69755684393,18.950336316272953,917.9722325012469,400
cap56,OR-Library,816,866,FuzzyPD-LP,1767928.9940185533,379.90362190000087,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1768233.0258841289,17742.381964086646,0.0,0.0,400
cap56,OR-Library,816,866,TSAR-BS-only,1767928.9940185533,9.111882499997591,True,BS-only(γ=5.0),1.0,0.0,1768233.0258841289,17742.381964086646,0.0,0.0,400
cap56,OR-Library,816,866,TSAR-Adv-only,0.0,189.09072359999846,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap56,OR-Library,816,866,TSAR-No-calib,1268465.0148334722,1.2030204000002414,True,No-calibration(fixed γ=2.0),0.945,0.05500000000000005,1268764.4589627853,13568.088556045277,0.0005215390577794348,0.03365190478226299,400
cap57,OR-Library,816,866,Nominal-LP,1020976.3125,0.020875900001556147,True,deterministic (mean only),0.0,1.0,1021265.4458105387,12564.114133870422,941.575646153425,3566.4481550508954,400
cap57,OR-Library,816,866,HiGHS-SAA,1208466.3097161835,72.72971370000232,True,100,0.1925,0.8075,1208535.057140036,12363.137154666641,17.34532289697544,900.5498650704966,400
cap57,OR-Library,816,866,OR-Tools GLOP-SAA,nan,117.88174960000106,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap57,OR-Library,816,866,OR-Tools PDLP-SAA,nan,202.76045729999896,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap57,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1586801.3258667756,0.7704936000009184,True,parametric robust (γ=3.0),1.0,0.0,1411633.5242787395,14881.373877967582,0.0,0.0,400
cap57,OR-Library,816,866,CVaR-LP(α=0.95),1209297.489753202,82.88036450000072,True,100,0.1775,0.8225,1209728.0132266115,12311.69755684393,18.950336316272953,917.9722325012469,400
cap57,OR-Library,816,866,FuzzyPD-LP,1767928.9940185533,417.68004740000106,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1768233.0258841289,17742.381964086646,0.0,0.0,400
cap57,OR-Library,816,866,TSAR-BS-only,1767928.9940185533,9.969805300002918,True,BS-only(γ=5.0),1.0,0.0,1768233.0258841289,17742.381964086646,0.0,0.0,400
cap57,OR-Library,816,866,TSAR-Adv-only,0.0,217.7087098000011,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap57,OR-Library,816,866,TSAR-No-calib,1268465.0148334722,1.3055946999993466,True,No-calibration(fixed γ=2.0),0.945,0.05500000000000005,1268764.4589627853,13568.088556045277,0.0005215390577794348,0.03365190478226299,400
cap58,OR-Library,816,866,Nominal-LP,1020976.3125,0.02985370000169496,True,deterministic (mean only),0.0,1.0,1021265.4458105387,12564.114133870422,941.575646153425,3566.4481550508954,400
cap58,OR-Library,816,866,HiGHS-SAA,1208466.3097161835,73.05768100000205,True,100,0.1925,0.8075,1208535.057140036,12363.137154666641,17.34532289697544,900.5498650704966,400
cap58,OR-Library,816,866,OR-Tools GLOP-SAA,nan,116.17034670000066,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap58,OR-Library,816,866,OR-Tools PDLP-SAA,nan,201.34873770000195,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap58,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1586801.3258667756,0.7973572000009881,True,parametric robust (γ=3.0),1.0,0.0,1411633.5242787395,14881.373877967582,0.0,0.0,400
cap58,OR-Library,816,866,CVaR-LP(α=0.95),1209297.489753202,81.41733590000149,True,100,0.1775,0.8225,1209728.0132266115,12311.69755684393,18.950336316272953,917.9722325012469,400
cap58,OR-Library,816,866,FuzzyPD-LP,1767928.9940185533,393.20656410000083,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1768233.0258841289,17742.381964086646,0.0,0.0,400
cap58,OR-Library,816,866,TSAR-BS-only,1767928.9940185533,10.160894200002076,True,BS-only(γ=5.0),1.0,0.0,1768233.0258841289,17742.381964086646,0.0,0.0,400
cap58,OR-Library,816,866,TSAR-Adv-only,0.0,352.2536536999978,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap58,OR-Library,816,866,TSAR-No-calib,1268465.0148334722,2.4092404000002716,True,No-calibration(fixed γ=2.0),0.945,0.05500000000000005,1268764.4589627853,13568.088556045277,0.0005215390577794348,0.03365190478226299,400
cap59,OR-Library,816,866,Nominal-LP,1020976.3125,0.03055079999830923,True,deterministic (mean only),0.0,1.0,1021265.4458105387,12564.114133870422,941.575646153425,3566.4481550508954,400
cap59,OR-Library,816,866,HiGHS-SAA,1208466.3097161835,72.85589130000153,True,100,0.1925,0.8075,1208535.057140036,12363.137154666641,17.34532289697544,900.5498650704966,400
cap59,OR-Library,816,866,OR-Tools GLOP-SAA,nan,119.11222239999915,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap59,OR-Library,816,866,OR-Tools PDLP-SAA,nan,202.83190799999647,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap59,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1586801.3258667756,1.3746916000018246,True,parametric robust (γ=3.0),1.0,0.0,1411633.5242787395,14881.373877967582,0.0,0.0,400
cap59,OR-Library,816,866,CVaR-LP(α=0.95),nan,176.24211929999728,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap59,OR-Library,816,866,FuzzyPD-LP,1767928.9940185533,390.53125769999315,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1768233.0258841289,17742.381964086646,0.0,0.0,400
cap59,OR-Library,816,866,TSAR-BS-only,1767928.9940185533,9.337118900002679,True,BS-only(γ=5.0),1.0,0.0,1768233.0258841289,17742.381964086646,0.0,0.0,400
cap59,OR-Library,816,866,TSAR-Adv-only,0.0,190.085413599998,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap59,OR-Library,816,866,TSAR-No-calib,1268465.0148334722,1.160640299996885,True,No-calibration(fixed γ=2.0),0.945,0.05500000000000005,1268764.4589627853,13568.088556045277,0.0005215390577794348,0.03365190478226299,400
cap61,OR-Library,816,866,Nominal-LP,932615.75,0.03428690000146162,True,deterministic (mean only),0.0,1.0,932850.5910012308,12255.347294469244,82.29836870949195,1741.6792466137802,400
cap61,OR-Library,816,866,HiGHS-SAA,nan,66.37233019999985,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap61,OR-Library,816,866,OR-Tools GLOP-SAA,1105973.4173113967,112.69365430000471,True,100,0.2725,0.7275,1106765.4027103146,13594.71022938847,8.595973581006954,696.4731890682077,400
cap61,OR-Library,816,866,OR-Tools PDLP-SAA,nan,199.58514930000092,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap61,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1441583.2705159045,0.6146806000033394,True,parametric robust (γ=3.0),1.0,0.0,1277122.7672458284,14406.92920115211,0.0,0.0,400
cap61,OR-Library,816,866,CVaR-LP(α=0.95),1108235.52304726,78.1418457999971,True,100,0.2575,0.7424999999999999,1108334.8298169924,11958.117258382068,87.42762403479695,13834.275274293363,400
cap61,OR-Library,816,866,FuzzyPD-LP,1571820.6950820638,389.6354363999999,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1572030.6477493513,16740.308885218805,0.0,0.0,400
cap61,OR-Library,816,866,TSAR-BS-only,1571820.6950820638,9.077466599999752,True,BS-only(γ=5.0),1.0,0.0,1572030.6477493513,16740.308885218805,0.0,0.0,400
cap61,OR-Library,816,866,TSAR-Adv-only,0.0,304.4126879000032,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap61,OR-Library,816,866,TSAR-No-calib,1148868.6723735565,1.2098085000034189,True,No-calibration(fixed γ=2.0),0.95,0.050000000000000044,1149006.193335562,13414.876336099036,0.0005042001759641592,0.03291447701505163,400
cap62,OR-Library,816,866,Nominal-LP,977799.4,0.021239499998046085,True,deterministic (mean only),0.0,1.0,978158.3754728911,12452.799186234044,82.29763913346673,1741.6792466318475,400
cap62,OR-Library,816,866,HiGHS-SAA,1159504.6814325189,72.19243589999678,True,100,0.205,0.795,1159808.1548598679,12599.362992647159,53.719643484855844,8081.5942607836,400
cap62,OR-Library,816,866,OR-Tools GLOP-SAA,1159614.0978135467,114.11297159999958,True,100,0.195,0.8049999999999999,1159928.1598390704,12536.932139470679,45.29407752955545,6523.565711230857,400
cap62,OR-Library,816,866,OR-Tools PDLP-SAA,nan,200.60781059999863,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap62,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1515269.635024112,0.7096744000009494,True,parametric robust (γ=3.0),1.0,0.0,1342328.2578005367,14547.658114850366,0.0,0.0,400
cap62,OR-Library,816,866,CVaR-LP(α=0.95),1160835.311969812,86.33163929999864,True,100,0.2075,0.7925,1161078.438209585,11786.70052321273,46.54832169411891,6632.926455207353,400
cap62,OR-Library,816,866,FuzzyPD-LP,1657913.2910197107,489.8510629000011,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1658237.5523201437,17105.286308065755,0.0,0.0,400
cap62,OR-Library,816,866,TSAR-BS-only,1657913.2910197107,9.864927399998123,True,BS-only(γ=5.0),1.0,0.0,1658237.5523201437,17105.286308065755,0.0,0.0,400
cap62,OR-Library,816,866,TSAR-Adv-only,0.0,209.22583339999983,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap62,OR-Library,816,866,TSAR-No-calib,1208186.8375518147,1.2700571999957901,True,No-calibration(fixed γ=2.0),0.9425,0.057499999999999996,1208368.830743643,13502.562501135395,0.0005667884132155371,0.03365189097574928,400
cap63,OR-Library,816,866,Nominal-LP,1012407.6625,0.050384100002702326,True,deterministic (mean only),0.0,1.0,1012781.1502814431,12416.778257773582,849.0964693147776,3524.4883993832677,400
cap63,OR-Library,816,866,HiGHS-SAA,1196992.4467081504,143.667893299993,True,100,0.17,0.83,1197529.6109972608,12186.882222948501,46.034314902922326,6413.370056916378,400
cap63,OR-Library,816,866,OR-Tools GLOP-SAA,nan,116.19228110000404,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap63,OR-Library,816,866,OR-Tools PDLP-SAA,nan,201.7533878000031,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap63,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1563585.2315617683,0.60737180000433,True,parametric robust (γ=3.0),1.0,0.0,1395568.3012483534,14713.933046913708,0.0,0.0,400
cap63,OR-Library,816,866,CVaR-LP(α=0.95),1197605.8455938662,82.16858530000172,True,100,0.185,0.815,1197968.1258210891,11711.922360213279,18.350111774082,872.0920602844506,400
cap63,OR-Library,816,866,FuzzyPD-LP,1720238.5151983837,399.205066100003,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1720659.8315014846,17736.36496412979,0.0,0.0,400
cap63,OR-Library,816,866,TSAR-BS-only,1720238.5151983837,10.113433000005898,True,BS-only(γ=5.0),1.0,0.0,1720659.8315014846,17736.36496412979,0.0,0.0,400
cap63,OR-Library,816,866,TSAR-Adv-only,0.0,205.21580090000498,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap63,OR-Library,816,866,TSAR-No-calib,1254361.4486953346,1.2195310999959474,True,No-calibration(fixed γ=2.0),0.945,0.05500000000000005,1254698.2632443493,13435.020090616803,0.0005215413569438571,0.03365193884693962,400
cap64,OR-Library,816,866,Nominal-LP,1044928.6875,0.021157099996344186,True,deterministic (mean only),0.0,1.0,1045207.0487365702,12400.552733445928,805.5368521458275,3326.9365886198952,400
cap64,OR-Library,816,866,HiGHS-SAA,1234965.4576840585,86.07405980000476,True,100,0.2825,0.7175,1235025.0200923365,12371.371572552138,19.441660367286588,1054.6051977666552,400
cap64,OR-Library,816,866,OR-Tools GLOP-SAA,1234965.4590027067,149.2664864000035,True,100,0.2825,0.7175,1235025.0213309748,12371.371330777472,19.44166045841837,1054.6051987355872,400
cap64,OR-Library,816,866,OR-Tools PDLP-SAA,nan,218.00115710000682,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap64,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1610995.7305157685,0.8685473000005004,True,parametric robust (γ=3.0),1.0,0.0,1437615.2617392866,15140.26547339179,0.0,0.0,400
cap64,OR-Library,816,866,CVaR-LP(α=0.95),1235421.3389721562,95.49897169999895,True,100,0.2575,0.7424999999999999,1235680.6372059258,12045.421001201115,19.903850275450484,1059.7699294471931,400
cap64,OR-Library,816,866,FuzzyPD-LP,1784876.6494356277,402.93205010000383,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1785272.4386522768,18491.38877866073,0.0,0.0,400
cap64,OR-Library,816,866,TSAR-BS-only,1784876.6494356277,9.688627199997427,True,BS-only(γ=5.0),1.0,0.0,1785272.4386522768,18491.38877866073,0.0,0.0,400
cap64,OR-Library,816,866,TSAR-Adv-only,0.0,208.5029499999946,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap64,OR-Library,816,866,TSAR-No-calib,1291865.9714966135,1.3892802999980631,True,No-calibration(fixed γ=2.0),0.9475,0.05249999999999999,1292022.7869461605,13737.422112285221,0.0006038320009013659,0.03562759069967503,400
cap71,OR-Library,816,866,Nominal-LP,932615.75,0.03326490000472404,True,deterministic (mean only),0.0,1.0,932850.5910012308,12255.347294469246,0.20153994111860044,0.31591382061458334,400
cap71,OR-Library,816,866,HiGHS-SAA,nan,77.14149449999968,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap71,OR-Library,816,866,OR-Tools GLOP-SAA,1105437.1678928358,173.68488729999808,True,100,0.2775,0.7224999999999999,1106431.4090952177,13168.868650335879,0.01446427332956924,0.08336371741940085,400
cap71,OR-Library,816,866,OR-Tools PDLP-SAA,nan,232.03924750000442,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap71,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1439370.4757236207,0.6968960000012885,True,parametric robust (γ=3.0),1.0,0.0,1275302.2653443587,14398.31401267795,0.0,0.0,400
cap71,OR-Library,816,866,CVaR-LP(α=0.95),1107564.416246044,91.509673499997,True,100,0.2625,0.7375,1107649.1204704165,11917.679256716641,70.11753359795578,12684.482437531587,400
cap71,OR-Library,816,866,FuzzyPD-LP,1569030.1406036469,454.1826490999956,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1569220.893330543,16728.261849135077,0.0,0.0,400
cap71,OR-Library,816,866,TSAR-BS-only,1569030.1406036469,10.169872800004669,True,BS-only(γ=5.0),1.0,0.0,1569220.893330543,16728.261849135077,0.0,0.0,400
cap71,OR-Library,816,866,TSAR-Adv-only,0.0,229.81076549999852,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap71,OR-Library,816,866,TSAR-No-calib,1146785.2774353053,1.256897300001583,True,No-calibration(fixed γ=2.0),0.9475,0.05249999999999999,1146920.1276859497,13436.840336520941,0.000562295742734795,0.03291448111374132,400
cap72,OR-Library,816,866,Nominal-LP,977799.4,0.0363428999989992,True,deterministic (mean only),0.0,1.0,978158.3754728911,12452.799186234046,0.2008141277334459,0.31591381556113735,400
cap72,OR-Library,816,866,HiGHS-SAA,nan,86.0170666999984,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap72,OR-Library,816,866,OR-Tools GLOP-SAA,1158564.4905092996,141.60810879999917,True,100,0.205,0.795,1159051.2462670612,12228.969858313681,36.06717732611288,6523.5688996888175,400
cap72,OR-Library,816,866,OR-Tools PDLP-SAA,nan,212.41151739999623,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap72,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1510145.6075341518,0.6469830999994883,True,parametric robust (γ=3.0),1.0,0.0,1337312.77103557,14561.799944589495,0.0,0.0,400
